Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/07 13:58:34.342,N/A,N/A,N/A,N/A,N/A,N/A,97.85681478060908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:59.311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.36990828105283,N/A,N/A,N/A
2022/12/07 13:58:59.608,N/A,N/A,40258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:59.609,N/A,N/A,N/A,0.0027622176746886495,-0.037354638561785336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:59.620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40249,0,-0.07597796739066845,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:59.806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05298671079934375,N/A
2022/12/07 13:58:59.807,N/A,N/A,N/A,N/A,N/A,-0.01135321266064135,N/A,N/A,N/A,N/A,N/A,0.008454373021277906,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:59:59.314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.2097288266528,N/A,N/A,N/A
2022/12/07 13:59:59.615,N/A,N/A,44039,0.05725861128508372,0.025103257494295365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:59:59.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43798,0.06461866629612223,-0.018628111555948235,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:59:59.801,N/A,N/A,N/A,N/A,N/A,-0.004676962407047969,N/A,N/A,N/A,N/A,N/A,0.011157717162487925,N/A,N/A,N/A,N/A,0.05662583609271875,N/A
2022/12/07 14:00:59.321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.04894982345283,N/A,N/A,N/A
2022/12/07 14:00:59.619,N/A,N/A,40255,0.002602400892704193,-0.025414115084859412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:00:59.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41131,0.07795543687544974,0.05631606638954864,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:00:59.797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.059816742918968754,N/A
2022/12/07 14:00:59.798,N/A,N/A,N/A,N/A,N/A,-0.010076865789776783,N/A,N/A,N/A,N/A,N/A,0.014690404908050333,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:01:15.812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,264
2022/12/07 14:01:16.369,N/A,40968,N/A,N/A,N/A,N/A,N/A,40865,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:01:17.341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.14071923756571,N/A,N/A
2022/12/07 14:01:17.342,96.31105595591325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.55915996442674,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:01:17.343,N/A,N/A,N/A,N/A,N/A,N/A,98.62195121683327,N/A,N/A,N/A,N/A,N/A,N/A,64.02298723409211,N/A,N/A,N/A,N/A
2022/12/07 14:01:59.320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.33783242025282,N/A,N/A,N/A
2022/12/07 14:01:59.620,N/A,N/A,41700,0.02826795567060708,-0.016319974450084068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:01:59.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42105,0.07541374768204678,-0.03312138879070703,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:01:59.774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05512010227384375,N/A
2022/12/07 14:01:59.775,N/A,N/A,N/A,N/A,N/A,-0.009104774761913636,N/A,N/A,N/A,N/A,N/A,0.010474539248407752,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:02:59.335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.17695349225278,N/A,N/A,N/A
2022/12/07 14:02:59.632,N/A,N/A,40962,0.055154964237698945,0.04681348881490971,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:02:59.643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44643,0.04126216405314899,-0.04824313101103267,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:02:59.783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05567106395296875,N/A
2022/12/07 14:02:59.784,N/A,N/A,N/A,N/A,N/A,-0.002356311302786104,N/A,N/A,N/A,N/A,N/A,0.009761735433479383,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:03:59.346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.0156748650528,N/A,N/A,N/A
2022/12/07 14:03:59.645,N/A,N/A,44575,0.050437339064967154,-0.02168296964470859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:03:59.657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44396,0.07313906059287956,-0.04968247071962534,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:03:59.848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05454733416721875,N/A
2022/12/07 14:03:59.849,N/A,N/A,N/A,N/A,N/A,-0.009678036115551793,N/A,N/A,N/A,N/A,N/A,0.009693888191139737,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:04:03.842,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,330
2022/12/07 14:04:04.404,N/A,40984,N/A,N/A,N/A,N/A,N/A,40881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:04:05.404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.03652555724877,N/A,N/A
2022/12/07 14:04:05.405,96.92265785177365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.03796630675582,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:04:05.406,N/A,N/A,N/A,N/A,N/A,N/A,98.1770741684292,N/A,N/A,N/A,N/A,N/A,N/A,64.20697101759774,N/A,N/A,N/A,N/A
2022/12/07 14:04:59.351,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.30165964265282,N/A,N/A,N/A
2022/12/07 14:04:59.651,N/A,N/A,44714,0.13875856675626697,0.008016745930609637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:04:59.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43063,0.13145072820961107,0.015102054245851593,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 14:04:59.853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.052479090900843746,N/A
2022/12/07 14:04:59.854,N/A,N/A,N/A,N/A,N/A,-0.006503373987703637,N/A,N/A,N/A,N/A,N/A,0.012747673204058741,N/A,N/A,N/A,N/A,N/A,N/A
